4.0,1.420152717444241,0.7731186277495294,-0.2121609187540751,-0.4055778829932563,0.0
3.0,1.008486745773269,1.5267772580267263,1.5313832422025202,0.2913973975495356,-1.801768614662235
2.0,0.30378212470008403,0.2506130525322268,0.9588631951537308,-2.513936327051109,0.0
2.0,0.30378212470008403,0.2506130525322268,-0.2402175758688609,-1.6124836580647326,0.0
5.0,-7.327471962526033e-15,0.6776422780938782,-0.7783106357336773,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.6061604953726512,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.4913937351319671,0.0,0.0
2.0,0.30378212470008403,0.2506130525322268,-0.2402175758688609,-0.5822520363660163,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.3479352848311119,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.3001158013974935,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.2618602146505987,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.23056018913041212,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.20447683453025667,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.1824063037147406,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.16348870587286965,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.14709345440991464,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.13274760937982916,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.12008951082387141,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.10883786766302006,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.09877060799278452,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.08971007428957259,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.08151244855809518,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.07406006152947939,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.06725570815552583,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.06101838422940166,0.0,0.0
5.0,-7.327471962526033e-15,-0.29376779373064194,-0.05528004621736732,0.0,0.0
5.0,-7.327471962526033e-15,-0.016222058923636193,0.14865165851800205,0.0,0.0
1.0,-0.1503926807988199,0.8438291310752125,0.8654841773837728,-1.133811969997289,-1.0896150476481952
1.0,0.1763118440279401,0.8438291310752125,0.8654841773837728,0.867291614791814,-1.0138985891676724
1.0,0.4050050114066719,0.8438291310752125,0.8654841773837728,0.867291614791814,-0.9434039554099442
2.0,-3.519264013712929,0.2506130525322268,-0.2402175758688609,1.0918743488943974,0.0
2.0,-4.373492073637464,-1.9721004858381144,1.5584035806650265,1.3245072957295914,0.0
2.0,-3.438037233969954,-1.5275577781640455,1.1986793493582493,1.2890671202351673,0.0
2.0,-2.689673362235946,-1.1719236120247907,0.9588631951537308,1.2557748341646477,0.0
2.0,-2.09098226484874,-0.8874162791133862,0.7875659421505034,1.224440917862982,0.0
2.0,-1.6120293869389746,-0.6598104127842626,0.6590930023980829,1.194897511064269,0.0
2.0,-1.228867084611163,-0.47772571972096467,0.5591696048128669,1.166995404643262,0.0
2.0,-2.54117453035605,-2.554771503640667,1.1986793493582493,1.3598737910254823,0.0
1.0,-0.14917649383450793,-0.1895581545351898,-0.47097650233078087,0.06685018087617284,-0.8280491001700253
1.0,0.17716317490295827,0.12045803114793074,0.19725383752649595,0.2669605393550832,-0.7803953850424236
1.0,0.40560094301918465,0.33746936112611536,0.5313690074551344,0.3870267544424293,-0.7351243556712018
1.0,0.5655073807005433,0.4893772921108446,0.6984265924194536,0.46707089783399347,-0.6920616691961373
1.0,0.6774418870774943,0.5957128438001548,0.7819553849016132,0.5242452859708251,-0.651049586838933
2.0,-4.795512933499071,-4.21640813077643,1.72191459489538,2.140075126785533,0.0
2.0,-3.77565392185924,-3.323003894114699,1.5584035806650265,2.0957648211746807,0.0
2.0,-2.9597667125473754,-2.608280504785314,1.420048107085497,2.0534238624798657,0.0
2.0,-2.307056945097884,-2.036501793321806,1.3014577011601856,2.012923815032652,0.0
2.0,-1.7848891311382902,-1.5790788241509994,1.1986793493582493,1.9741471738597873,0.0
2.0,-1.3671548799706157,-1.2131404488143542,1.1087482915315547,1.9369862260691255,0.0
2.0,-1.0329674790364758,-0.9203897485450375,1.0293973581550597,1.9013420516576744,0.0
