4.0,1.0,1.0,0.5,0.0
1.0,0.3,1.0,1.0,0.1875
1.0,0.51,1.0,1.0,0.5
4.0,0.7,1.0,0.0,0.0
3.0,0.6144000000000002,1.0,1.0,0.25
1.0,0.33213,0.7,0.5,0.3125
0.0,0.32768000000000014,1.0,0.6875,0.0
0.0,0.2621440000000001,1.0,0.875,0.0
0.0,0.2097152000000001,1.0,0.875,0.0
0.0,0.1677721600000001,1.0,0.75,0.0
0.0,0.13421772800000006,1.0,0.78125,0.0
0.0,0.10737418240000006,1.0,0.725,0.0
0.0,0.08589934592000005,1.0,0.75,0.0
1.0,0.5713508694056999,0.48999999999999994,0.25,0.25
1.0,0.6999456085839899,0.6429999999999999,0.625,0.3125
0.0,0.043980465111040035,1.0,0.7678571428571428,0.0
1.0,0.23698857780263785,0.7500999999999999,0.8125,0.35
1.0,0.4658920044618465,0.82507,0.90625,0.375
0.0,0.022517998136852502,1.0,0.734375,0.0
1.0,0.39783732093698776,0.577549,0.453125,0.3392857142857143
