round,generator
0,2
1,3
2,1
3,3
4,1
5,1
6,3
7,0
8,4
9,5
10,3
11,4
12,1
13,5
14,3
15,1
16,2
17,1
18,5
19,5
20,1
21,0
22,0
23,3
24,0
25,4
26,5
27,3
28,3
29,2
30,5
31,2
32,1
33,2
34,1
35,5
36,5
37,3
38,4
39,2
40,2
41,5
42,1
43,4
44,3
45,0
46,1
47,4
48,0
49,0
50,3
51,0
52,1
53,1
54,2
55,1
56,4
57,1
58,0
59,2
