round,generator
0,4
1,4
2,4
3,4
4,4
5,0
6,0
7,0
8,0
9,0
10,0
11,2
12,2
13,2
14,0
15,2
16,2
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,2
27,2
28,0
29,0
