round,generator
0,0
1,3
2,0
3,2
4,5
5,3
6,5
7,2
8,0
9,5
10,3
11,1
12,5
13,1
14,3
15,2
16,4
17,5
18,2
19,1
20,3
21,2
22,3
23,2
24,3
25,0
26,3
27,5
28,4
29,1
