round,generator
0,4
1,4
2,4
3,1
4,1
5,3
6,3
7,4
8,4
9,2
10,2
11,3
12,2
13,3
14,3
15,2
16,0
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
