round,generator
0,2
1,3
2,2
3,3
4,4
5,4
6,1
7,3
8,0
9,1
10,1
11,0
12,3
13,2
14,0
15,1
16,2
17,5
18,2
19,5
20,3
21,0
22,4
23,1
24,3
25,2
26,3
27,5
28,5
29,3
30,3
31,3
32,5
33,2
34,5
35,1
36,2
37,1
38,5
39,3
