round,generator
0,2
1,3
2,3
3,3
4,5
5,1
6,2
7,4
8,5
9,3
10,4
11,4
12,3
13,1
14,3
15,2
16,1
17,0
18,4
19,5
20,2
21,2
22,1
23,4
24,2
25,3
26,5
27,0
28,0
29,5
30,3
31,2
32,3
33,4
34,1
35,1
36,2
37,0
38,3
39,2
40,3
41,2
42,0
43,2
44,0
45,2
46,2
47,1
48,3
49,2
