round,generator
0,3
1,5
2,3
3,0
4,0
5,1
6,5
7,4
8,3
9,5
10,3
11,0
12,3
13,5
14,5
15,4
16,3
17,1
18,4
19,1
20,4
21,1
22,0
23,0
24,2
25,2
26,3
27,1
28,3
29,5
