round,generator
0,5
1,5
2,3
3,3
4,1
5,3
6,5
7,4
8,0
9,0
10,2
11,2
12,0
13,0
14,3
15,0
16,1
17,0
18,4
19,0
20,3
21,4
22,1
23,2
24,5
25,5
26,3
27,0
28,3
29,4
30,0
31,0
32,2
33,1
34,5
35,0
36,1
37,2
38,2
39,1
40,5
41,5
42,1
43,1
44,3
45,1
46,1
47,4
48,4
49,1
50,5
51,5
52,3
53,2
54,2
55,2
56,2
57,2
58,2
59,5
