round,generator
0,0
1,5
2,3
3,5
4,2
5,0
6,3
7,3
8,3
9,0
10,3
11,2
12,3
13,2
14,0
15,1
16,0
17,5
18,2
19,3
20,4
21,5
22,0
23,2
24,3
25,3
26,2
27,0
28,1
29,2
30,0
31,4
32,2
33,0
34,1
35,1
36,1
37,1
38,1
39,0
40,0
41,1
42,5
43,2
44,5
45,0
46,3
47,1
48,2
49,5
