round,generator
0,1
1,5
2,5
3,4
4,5
5,0
6,1
7,4
8,3
9,2
10,2
11,1
12,1
13,0
14,0
15,5
16,2
17,5
18,2
19,5
20,2
21,2
22,4
23,4
24,4
25,3
26,1
27,1
28,0
29,0
