round,generator
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,3
27,2
28,2
29,0
30,3
31,0
32,3
33,0
34,0
35,1
36,0
37,0
38,4
39,0
40,0
41,0
42,0
43,3
44,0
45,0
46,0
47,0
48,2
49,0
