round,generator
0,0
1,4
2,3
3,0
4,0
5,2
6,4
7,3
8,3
9,4
10,5
11,3
12,4
13,5
14,3
15,4
16,4
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,1
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,1
35,1
36,2
37,2
38,2
39,2
