round,generator
0,2
1,2
2,4
3,5
4,2
5,3
6,5
7,4
8,0
9,3
10,3
11,2
12,1
13,0
14,1
15,4
16,2
17,1
18,3
19,3
20,1
21,3
22,3
23,2
24,0
25,5
26,5
27,2
28,0
29,5
