round,generator
0,3
1,3
2,4
3,0
4,0
5,0
6,0
7,3
8,0
9,3
10,3
11,0
12,0
13,0
14,3
15,0
16,3
17,3
18,5
19,5
20,3
21,3
22,3
23,3
24,3
25,0
26,0
27,0
28,0
29,0
