round,generator
0,2
1,3
2,1
3,3
4,3
5,2
6,4
7,5
8,5
9,4
10,0
11,5
12,0
13,3
14,1
15,5
16,5
17,1
18,4
19,0
20,3
21,5
22,3
23,5
24,3
25,0
26,2
27,4
28,3
29,3
30,0
31,3
32,3
33,4
34,4
35,1
36,3
37,4
38,0
39,0
40,3
41,1
42,4
43,3
44,5
45,1
46,2
47,2
48,1
49,5
50,0
51,3
52,0
53,5
54,3
55,0
56,5
57,5
58,5
59,0
