round,generator
0,2
1,5
2,4
3,4
4,4
5,2
6,4
7,4
8,4
9,4
10,4
11,0
12,0
13,4
14,4
15,4
16,0
17,2
18,4
19,0
20,3
21,2
22,2
23,4
24,3
25,2
26,2
27,4
28,3
29,2
30,2
31,2
32,2
33,2
34,4
35,1
36,1
37,2
38,2
39,2
