round,generator
0,3
1,1
2,1
3,2
4,5
5,5
6,0
7,5
8,2
9,1
10,5
11,1
12,2
13,0
14,5
15,0
16,2
17,5
18,4
19,3
20,2
21,1
22,2
23,5
24,5
25,1
26,1
27,3
28,5
29,1
30,2
31,2
32,5
33,1
34,5
35,1
36,1
37,3
38,5
39,3
