round,generator
0,0
1,1
2,1
3,1
4,0
5,1
6,0
7,1
8,1
9,1
10,0
11,2
12,0
13,2
14,0
15,2
16,0
17,2
18,0
19,2
20,0
21,2
22,0
23,2
24,0
25,2
26,0
27,2
28,0
29,2
30,0
31,2
32,1
33,0
34,2
35,1
36,0
37,2
38,0
39,2
40,0
41,2
42,0
43,2
44,0
45,2
46,0
47,2
48,1
49,1
50,0
51,2
52,0
53,2
54,1
55,0
56,2
57,0
58,2
59,0
