round,generator
0,1
1,2
2,0
3,5
4,0
5,2
6,2
7,5
8,4
9,3
10,5
11,2
12,5
13,0
14,1
15,3
16,3
17,3
18,5
19,4
20,1
21,3
22,3
23,3
24,2
25,0
26,0
27,2
28,5
29,1
30,0
31,4
32,4
33,2
34,0
35,0
36,3
37,5
38,5
39,2
40,1
41,3
42,5
43,3
44,2
45,0
46,0
47,5
48,3
49,0
50,2
51,4
52,0
53,1
54,5
55,5
56,5
57,0
58,3
59,5
