round,generator
0,0
1,4
2,3
3,5
4,1
5,4
6,0
7,5
8,2
9,3
10,0
11,5
12,2
13,3
14,2
15,3
16,4
17,1
18,3
19,4
20,5
21,1
22,1
23,5
24,2
25,5
26,5
27,5
28,5
29,5
