round,generator
0,2
1,2
2,2
3,2
4,2
5,0
6,3
7,3
8,5
9,0
10,5
11,0
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,0
26,0
27,0
28,2
29,0
30,1
31,1
32,0
33,0
34,0
35,1
36,3
37,2
38,3
39,2
