round,generator
0,3
1,0
2,5
3,1
4,3
5,1
6,0
7,0
8,3
9,1
10,4
11,1
12,1
13,3
14,0
15,0
16,1
17,0
18,1
19,3
20,1
21,5
22,0
23,1
24,3
25,5
26,3
27,3
28,1
29,2
30,3
31,3
32,3
33,1
34,5
35,2
36,3
37,4
38,1
39,1
