round,generator
0,1
1,2
2,4
3,5
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,3
27,3
28,3
29,1
30,3
31,5
32,5
33,1
34,3
35,5
36,5
37,5
38,1
39,5
40,5
41,1
42,5
43,5
44,5
45,5
46,3
47,3
48,3
49,3
50,3
51,5
52,5
53,3
54,1
55,1
56,3
57,3
58,3
59,3
