round,generator
0,2
1,3
2,3
3,0
4,3
5,2
6,1
7,3
8,3
9,1
10,3
11,3
12,5
13,1
14,4
15,1
16,3
17,1
18,3
19,3
20,2
21,3
22,1
23,3
24,2
25,4
26,3
27,3
28,5
29,1
30,2
31,3
32,3
33,4
34,4
35,5
36,4
37,0
38,2
39,2
40,3
41,2
42,5
43,3
44,0
45,0
46,3
47,3
48,1
49,2
