round,generator
0,4
1,5
2,3
3,5
4,3
5,5
6,3
7,5
8,3
9,1
10,3
11,1
12,3
13,1
14,3
15,1
16,3
17,1
18,3
19,1
20,3
21,1
22,3
23,1
24,3
25,1
26,1
27,3
28,4
29,4
30,1
31,1
32,3
33,1
34,1
35,3
36,1
37,3
38,1
39,1
40,1
41,3
42,1
43,1
44,1
45,3
46,4
47,5
48,1
49,3
