round,generator
0,0
1,0
2,1
3,5
4,1
5,3
6,1
7,2
8,0
9,2
10,3
11,1
12,5
13,2
14,0
15,2
16,1
17,1
18,3
19,0
20,0
21,2
22,1
23,1
24,1
25,5
26,2
27,3
28,5
29,5
30,3
31,3
32,5
33,3
34,3
35,2
36,3
37,2
38,4
39,3
40,0
41,2
42,0
43,1
44,2
45,3
46,2
47,4
48,0
49,3
