round,generator
0,0
1,1
2,2
3,1
4,1
5,2
6,1
7,0
8,0
9,2
10,0
11,0
12,0
13,1
14,1
15,0
16,2
17,0
18,2
19,0
20,0
21,2
22,0
23,2
24,0
25,2
26,0
27,2
28,1
29,1
30,0
31,2
32,0
33,2
34,0
35,2
36,0
37,2
38,0
39,2
40,0
41,2
42,0
43,2
44,0
45,2
46,0
47,2
48,0
49,2
50,0
51,2
52,0
53,2
54,0
55,2
56,0
57,2
58,0
59,2
