0.5120000000000001,1.0,0.6875,1.0,1.0,1.0,0.5,0.5120000000000001,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.8,1.0
0.043980465111040035,1.0,0.875,1.0,1.0,1.0,0.5,0.043980465111040035,0.40960000000000013,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.8,1.0
0.03518437208883203,1.0,0.875,1.0,1.0,1.0,0.5,0.03518437208883203,0.40960000000000013,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.8,1.0
0.014411518807585602,1.0,0.875,1.0,1.0,1.0,0.5,0.014411518807585602,0.40960000000000013,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.625,0.8,1.0
0.32768000000000014,1.0,0.6875,0.00243,0.7,0.5,0.125,1.0,1.0,0.5,0.32768000000000014,0.48999999999999994,0.48999999999999994,0.0,0.7,1.0,0.0,1.0,0.5833333333333334
0.2621440000000001,1.0,0.6875,0.0007289999999999999,0.7,0.5,0.125,1.0,1.0,0.5,0.2621440000000001,0.48999999999999994,0.48999999999999994,0.0,0.48999999999999994,0.5,0.08333333333333333,0.8,0.5833333333333334
0.022517998136852502,1.0,0.6875,1.2914016299999993e-09,0.7,0.5,0.125,1.0,1.0,0.5,0.022517998136852502,0.11764899999999995,0.11764899999999995,0.0,0.3429999999999999,0.5,0.055555555555555546,1.0,0.5
0.018014398509482003,1.0,0.6875,3.874204889999998e-10,0.7,0.5,0.125,1.0,1.0,0.5,0.018014398509482003,0.11764899999999995,0.11764899999999995,0.0,0.24009999999999992,0.25,0.08333333333333333,0.8,0.5
0.014411518807585602,1.0,0.6875,1.1622614669999993e-10,0.7,0.5,0.125,1.0,1.0,0.5,0.014411518807585602,0.11764899999999995,0.11764899999999995,0.0,0.16806999999999994,0.25,0.06666666666666665,1.0,0.5
0.009223372036854787,1.0,0.6875,1.0460353202999994e-11,0.7,0.5,0.125,1.0,1.0,0.5,0.009223372036854787,0.11764899999999995,0.11764899999999995,0.0,0.08235429999999996,0.0625,0.10714285714285715,0.8,0.5
0.009223372036854787,1.0,0.6875,1.0,1.0,1.0,0.5,0.009223372036854787,0.40960000000000013,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4583333333333333,0.8,1.0
0.6400000000000001,1.0,0.875,1.0,1.0,1.0,0.1875,0.6400000000000001,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.8,0.5833333333333334
0.40960000000000013,1.0,0.875,1.0,1.0,1.0,0.5,0.40960000000000013,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.8,0.5833333333333334
0.08589934592000005,1.0,0.875,1.0,1.0,1.0,0.5,0.08589934592000005,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.6666666666666666,0.8,1.0
0.06871947673600004,1.0,0.875,1.0,1.0,1.0,0.5,0.06871947673600004,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.625,0.8,1.0
0.022517998136852502,1.0,0.875,1.0,1.0,1.0,0.5,0.022517998136852502,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.7,0.8,1.0
0.009223372036854787,1.0,0.875,1.0,1.0,1.0,0.5,0.009223372036854787,1.0,0.5833333333333334,1.0,1.0,1.0,0.25,1.0,1.0,0.5357142857142857,0.8,1.0
0.03518437208883203,1.0,0.625,0.40709999999999996,0.7,0.5,0.125,0.5245440000000002,0.8400000000000001,0.75,0.6904000000000001,1.0,1.0,0.5,1.0,1.0,0.5,0.8,0.5833333333333334
0.018014398509482003,1.0,0.625,0.11564729999999998,0.7,0.5,0.125,0.5965665280000002,0.8400000000000001,0.75,0.47767040000000016,1.0,1.0,0.5,0.7,0.5,0.3333333333333333,0.8,0.5
0.009223372036854787,1.0,0.625,0.034285779899999994,0.7,0.5,0.125,0.6654420623360002,0.6720000000000002,0.8333333333333333,0.5731418112000001,1.0,1.0,0.5,0.3429999999999999,0.125,0.2708333333333333,0.8,0.5
