0.40960000000000013,0.8,1.0
0.1677721600000001,0.6400000000000001,1.0
0.043980465111040035,0.5120000000000001,1.0
0.08589934592000005,0.8,1.0
0.054975581388800036,0.6400000000000001,1.0
0.043980465111040035,0.5120000000000001,1.0
0.03518437208883203,0.40960000000000013,1.0
1.0,1.0,0.5
1.0,1.0,0.5
1.0,1.0,0.5
1.0,1.0,0.5
1.0,1.0,0.5138888888888888
0.8,0.8,1.0
0.40960000000000013,0.6400000000000001,1.0
0.2621440000000001,0.5120000000000001,1.0
0.054975581388800036,0.40960000000000013,1.0
0.014411518807585602,0.8,1.0
0.6400000000000001,0.8,1.0
0.7120000000000002,0.8400000000000001,0.75
0.5696000000000002,0.6720000000000002,0.8333333333333333
1.0,1.0,0.5
1.0,1.0,0.5
1.0,1.0,0.5
1.0,1.0,0.5
1.0,1.0,0.5
0.8,0.8,1.0
0.08589934592000005,0.6400000000000001,1.0
0.014411518807585602,0.5120000000000001,1.0
0.011529215046068483,0.40960000000000013,1.0
0.6400000000000001,0.8,1.0
0.1677721600000001,0.6400000000000001,1.0
0.13421772800000006,0.5120000000000001,1.0
0.06871947673600004,0.40960000000000013,1.0
0.009223372036854787,0.32768000000000014,1.0
0.005902958103587064,0.2621440000000001,1.0
0.0030223145490365774,0.2097152000000001,1.0
0.0019342813113834097,0.1677721600000001,1.0
0.0009903520314283058,0.10737418240000006,0.9583333333333333
0.2621440000000001,0.8,1.0
0.2097152000000001,0.6400000000000001,1.0
0.4508460454772738,0.8,1.0
0.4448843591176932,0.6400000000000001,1.0
0.6556800000000003,1.0,0.5
0.5245440000000002,0.8,0.75
0.4654420623360002,0.6400000000000001,0.8333333333333333
0.5723536498688002,0.7120000000000002,0.75
0.5663063359160322,0.7696000000000003,0.7
0.4530450687328258,0.6156800000000002,0.75
0.4499488439890085,0.4925440000000002,0.7857142857142857
0.5599590751912068,0.5940352000000002,0.75
0.44796726015296545,0.4752281600000002,0.7777777777777778
0.40960000000000013,0.8,1.0
0.00737869762948383,0.6400000000000001,1.0
0.0019342813113834097,0.5120000000000001,1.0
0.0009903520314283058,0.40960000000000013,1.0
0.0007922816251426447,0.32768000000000014,1.0
0.0002596148429267419,0.2621440000000001,1.0
0.6400000000000001,0.8,1.0
0.5120000000000001,0.6400000000000001,1.0
0.32768000000000014,0.5120000000000001,1.0
0.13421772800000006,0.40960000000000013,1.0
0.043980465111040035,0.32768000000000014,1.0
0.03518437208883203,0.2621440000000001,1.0
1.0,1.0,0.5
0.014411518807585602,0.8,1.0
0.0012379400392853823,0.6400000000000001,1.0
0.0005070602400912927,0.5120000000000001,1.0
