1,1,-14,-13
1,1,-22,-21
1,1,-23,-22
1,1,-36,-35
1,1,-4,-3
1,1,-27,-26
1,1,-28,-27
1,1,3,4
1,1,-6,-5
1,1,-18,-17
1,1,4,5
1,0,5,0
1,0,25,20
1,0,41,36
1,1,28,29
1,1,-1,0
1,1,-9,-8
1,1,-10,-9
1,1,-17,-16
1,1,-18,-17
1,1,-25,-24
1,1,-26,-25
1,1,-27,-26
1,1,-30,-29
1,0,18,13
1,0,22,17
1,1,23,24
1,0,28,23
1,1,27,28
1,1,29,30
1,0,8,3
1,0,10,5
1,1,9,10
1,0,14,9
1,1,13,14
1,0,24,19
1,1,23,24
1,0,28,23
1,1,27,28
1,1,-22,-21
1,1,-36,-35
1,1,-45,-44
1,1,-46,-45
1,1,-54,-53
1,1,-2,-1
1,1,-13,-12
1,1,-16,-15
1,1,-7,-6
1,1,-18,-17
1,1,-19,-18
1,1,-1,0
1,1,-32,-31
1,1,-40,-39
1,1,-66,-65
1,1,-67,-66
1,1,-76,-75
1,1,-21,-20
1,1,-47,-46
1,1,-59,-58
1,1,2,3
1,1,-2,-1
1,1,-10,-9
1,1,-11,-10
1,1,-12,-11
1,1,-13,-12
1,1,-14,-13
1,1,-24,-23
1,1,-25,-24
1,1,-35,-34
1,1,-36,-35
1,1,-53,-52
1,1,-54,-53
1,1,-56,-55
1,1,-61,-60
1,1,-62,-61
1,1,-69,-68
1,0,18,13
1,1,-5,-4
1,1,-12,-11
1,1,-24,-23
1,1,-25,-24
1,1,-34,-33
1,1,-35,-34
1,1,-42,-41
1,0,5,0
1,1,4,5
1,1,17,18
1,0,24,19
1,1,23,24
1,0,28,23
1,1,27,28
1,0,32,27
1,0,34,29
1,0,36,31
1,1,35,36
1,1,29,30
1,1,28,29
1,1,23,24
1,0,36,31
1,0,41,36
1,0,46,41
1,0,54,49
1,1,-16,-15
1,1,-36,-35
1,1,-51,-50
1,1,-53,-52
1,1,-54,-53
1,1,-75,-74
1,1,-77,-76
1,1,-78,-77
1,1,-86,-85
1,1,-87,-86
1,1,-94,-93
1,1,-14,-13
1,1,-20,-19
1,1,-30,-29
1,1,-58,-57
1,1,-59,-58
1,1,-65,-64
1,1,-66,-65
1,1,-76,-75
1,1,2,3
1,1,-21,-20
1,1,-25,-24
1,1,-26,-25
1,1,-47,-46
1,1,-68,-67
1,1,-70,-69
1,1,-76,-75
1,1,-77,-76
1,1,-81,-80
1,1,-85,-84
1,1,-7,-6
1,1,-12,-11
1,1,-13,-12
1,1,-27,-26
1,1,-28,-27
1,1,-51,-50
1,1,-66,-65
1,1,-70,-69
1,1,-79,-78
1,1,-86,-85
1,0,5,0
1,1,46,47
1,1,44,45
1,1,43,44
1,0,8,3
1,0,20,15
1,0,24,19
1,0,5,0
1,1,-1,0
1,1,-5,-4
1,1,-19,-18
1,1,-20,-19
1,1,-21,-20
1,1,-28,-27
1,1,-29,-28
1,1,-32,-31
1,1,-34,-33
1,0,5,0
1,1,6,7
1,0,13,8
1,0,28,23
1,0,39,34
1,0,5,0
1,1,3,4
1,1,-5,-4
1,1,-6,-5
1,1,-4,-3
1,1,-9,-8
1,1,-10,-9
1,1,-11,-10
1,1,-15,-14
1,1,-49,-48
1,1,-63,-62
1,1,-64,-63
1,1,-65,-64
1,1,-66,-65
1,1,-1,0
1,1,-2,-1
1,1,-25,-24
1,1,-41,-40
1,1,-5,-4
1,1,-6,-5
1,1,-13,-12
1,0,36,31
1,0,41,36
1,0,110,105
1,0,118,113
1,1,-12,-11
1,1,-13,-12
1,1,-17,-16
1,1,-19,-18
1,1,-23,-22
1,1,-29,-28
1,1,-30,-29
1,0,18,13
1,0,31,26
1,0,60,55
1,0,113,108
1,0,126,121
1,0,142,137
1,1,4,5
1,1,2,3
1,1,-2,-1
1,1,-31,-30
1,1,-37,-36
1,1,-38,-37
1,1,-44,-43
1,1,-49,-48
1,1,0,1
1,1,-1,0
1,1,-23,-22
1,1,5,6
1,0,16,11
1,1,13,14
1,1,2,3
1,1,-4,-3
1,1,-15,-14
1,0,10,5
1,0,15,10
1,0,20,15
1,0,15,10
1,0,25,20
1,0,30,25
1,1,29,30
1,1,27,28
1,1,26,27
1,1,15,16
1,1,14,15
1,1,13,14
1,1,12,13
1,0,58,53
1,0,63,58
1,0,109,104
1,0,147,142
1,0,152,147
1,0,176,171
1,0,186,181
1,0,196,191
1,1,-2,-1
1,1,-13,-12
1,1,-29,-28
1,1,-37,-36
1,1,-54,-53
1,1,-69,-68
1,1,-77,-76
1,1,-82,-81
1,1,-96,-95
1,1,-77,-76
1,1,-78,-77
1,1,-79,-78
1,0,11,6
1,0,15,10
1,1,14,15
1,0,57,52
1,1,98,99
1,1,83,84
1,1,-11,-10
1,1,-15,-14
1,1,-16,-15
1,1,-24,-23
1,1,-29,-28
1,1,-30,-29
1,1,-31,-30
1,1,-32,-31
1,1,-16,-15
1,1,-20,-19
1,1,-21,-20
1,1,-22,-21
1,1,-29,-28
1,1,-30,-29
1,1,-1,0
1,1,-11,-10
1,1,-12,-11
1,1,-21,-20
1,1,-24,-23
1,1,-40,-39
1,1,-41,-40
1,1,-45,-44
1,0,48,43
1,0,53,48
1,0,73,68
1,0,78,73
1,0,121,116
1,0,11,6
1,0,19,14
1,0,30,25
1,0,40,35
1,1,-16,-15
1,1,-20,-19
1,1,-29,-28
1,1,-41,-40
1,1,-42,-41
1,1,-4,-3
1,1,-5,-4
